,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.0030517578125,5.38068094585406e-07,6.231550793098484e-08,1.90879481989567e-06,4.144832221064403e-08,1.8009075356352598e-06,3.14917675451031e-08,1.3072716591949863e-08,3.451512120253316e-08,7.295711860925813e-09,2.257593302465455e-06
0.00311279296875,5.280850211315622e-07,5.633723024180506e-08,1.8271318252199397e-06,3.677619166252266e-08,1.6867201190772097e-06,2.8251919014997643e-08,1.1229291181680068e-08,3.331176665842518e-08,6.998662531948529e-09,2.1430844708604835e-06
0.003173828125,5.211174836562569e-07,5.089659930485914e-08,1.7486712937569127e-06,3.2571006907086746e-08,1.5774439061612882e-06,2.5367788488748868e-08,9.661225683441024e-09,3.2223833613054344e-08,6.909906931153948e-09,2.0362419926086444e-06
0.00323486328125,5.167417979663884e-07,4.597468879065757e-08,1.6733646584960609e-06,2.883355417793734e-08,1.4736442964222037e-06,2.2832846993651446e-08,8.340243888163185e-09,3.124830165265287e-08,7.02122711066233e-09,1.9379110141364448e-06
0.0032958984375,5.144833897388279e-07,4.154774199984034e-08,1.6011875476856093e-06,2.5556077586967868e-08,1.3758195096090497e-06,2.0639610043074037e-08,7.23768863707749e-09,3.037955504212273e-08,7.321030340803765e-09,1.848753691740966e-06
0.00335693359375,5.138291512231402e-07,3.758759661836876e-08,1.5321247363804777e-06,2.272249871584418e-08,1.2843794042302875e-06,1.877954261536498e-08,6.325113806541103e-09,2.9609506802508667e-08,7.794681682723856e-09,1.7692222516433985e-06
0.00341796875,5.14243023420443e-07,3.406238790450782e-08,1.4661599843634827e-06,2.0309081849559633e-08,1.1996310578870405e-06,1.7242997604812908e-08,5.574926418305192e-09,2.892784638188709e-08,8.424977851112142e-09,1.6995435289562133e-06
0.00347900390625,5.151837452955453e-07,3.0937461786707386e-08,1.4032701930951967e-06,1.8285467190168844e-08,1.121770769942467e-06,1.6019187379176055e-08,4.961036180125183e-09,2.8322391547938704e-08,9.192724275935924e-09,1.6397143585725942e-06
0.0035400390625,5.161236609427102e-07,2.8176424527800506e-08,1.343423167609708e-06,1.661598429085396e-08,1.0508819320898673e-06,1.5096186962148544e-08,4.459470939798747e-09,2.777952191895088e-08,1.0077375444207868e-08,1.5895068512899328e-06
0.00360107421875,5.16567481172908e-07,2.574225482087809e-08,1.2865781785212426e-06,1.5261152648125817e-08,9.869380432560933e-07,1.4460966424539746e-08,4.04891990096782e-09,2.7284669494107213e-08,1.1057698869279345e-08,1.5484823190896218e-06
0.003662109375,5.160699545583598e-07,2.3598407194117457e-08,1.232688483697559e-06,1.4179275787015323e-08,9.298100247823622e-07,1.4099449333780045e-08,3.7111717397084755e-09,2.6822840662770244e-08,1.2112425246991948e-08,1.5160124187079342e-06
0.00372314453125,5.14251509084226e-07,2.170984201407786e-08,1.1817049851403216e-06,1.3328038965959964e-08,8.792769203638168e-07,1.3996593585651415e-08,3.4314216284642277e-09,2.637914443382645e-08,1.3220851280846979e-08,1.4913059632236935e-06
0.0037841796875,5.108110717968374e-07,2.0043926646521326e-08,1.1335802583065133e-06,1.2666028328284119e-08,8.350390410089165e-07,1.4136490622766566e-08,3.19842920318829e-09,2.5939302950695984e-08,1.436336698810147e-08,1.473439804876207e-06
0.00384521484375,5.055354512709207e-07,1.8571163810404798e-08,1.0882722907495779e-06,1.2154100300528834e-08,7.967326345661572e-07,1.450247892020029e-08,3.0045182422171454e-09,2.5490122624757008e-08,1.552188567994624e-08,1.4613922133499878e-06
0.00390625,4.983048663889944e-07,1.7265716124158757e-08,1.0457473954487022e-06,1.1756543538815256e-08,7.639452168142842e-07,1.50772676711568e-08,2.845417783936285e-09,2.5019907275414472e-08,1.6680161854818784e-08,1.4540772545646028e-06
0.00396728515625,4.890944143657625e-07,1.6105709542500633e-08,1.0059819116311428e-06,1.1441990938150178e-08,7.362307901423056e-07,1.5843066810062192e-08,2.7199531227163562e-09,2.4518798329390885e-08,1.7823989556681482e-08,1.4503788059888061e-06
0.0040283203125,4.779714806896497e-07,1.5073312072988735e-08,9.689624621500258e-07,1.1184055304172083e-08,7.131242890466894e-07,1.6781719838329105e-08,2.6296031456771904e-09,2.3979031209581338e-08,1.894128094111156e-08,1.4491830148065378e-06
0.00408935546875,4.6508929371247675e-07,1.4154597143870019e-08,9.346846917422915e-07,1.0961678414357082e-08,6.94154721218688e-07,1.787483633817242e-08,2.5779474133301146e-09,2.3395101333001323e-08,2.0022031500414087e-08,1.4494082034040168e-06
0.004150390625,4.506770079487554e-07,1.3339212643687373e-08,9.031505557436139e-07,1.0759198590144152e-08,6.78856611041882e-07,1.9103921540657363e-08,2.5700319197035e-09,2.276383743867539e-08,2.1058184308058195e-08,1.4500314410611019e-06
